feature1,feature2,feature3,target
-3.2478127418391876,-4.465625151279385,-2.127245893758529,0
-3.0965045307904386,-5.791061095328319,-2.4573742367039375,0
1.5715472848042247,0.10062014673080422,0.9220476645454976,1
1.5908762786547752,0.3540040503787171,1.7824569769459047,1
-3.186252136075925,-3.9432630294744975,-3.6381508911416542,0
7.522039151575534,11.301824235736413,-5.46782820664728,3
9.52606199010425,11.147335319336452,-6.711936029775984,3
10.265812930433784,9.612981308363628,-3.5991758397953926,3
-4.144599997347402,-7.3248659621870145,-1.1873507098949543,0
-2.3440869371221678,8.839887620973242,1.8541471313963103,2
1.2499018270558129,-0.9200974703861038,1.2730260686460992,1
-2.140763841378627,7.8213265991181915,2.341970938625443,2
2.3536254679737483,1.1465294100085344,0.5702570154663014,1
-4.779047115302974,-5.273598518324468,-2.3863872675899995,0
-3.741081908497332,8.717872245326248,3.9187588749288196,2
-1.5484727969413874,9.591619644693052,1.3160715620691548,2
10.758458410745877,10.964163240374974,-6.037752958972607,3
-1.968294636566473,9.272477276948596,-0.7414033427575748,2
1.431920477921254,3.395043030801747,1.0844856038109327,1
-4.099431692563587,-4.990021152723118,-3.4837532833938045,0
-3.513300204208244,-6.263308342436832,-2.1330915352319724,0
-1.9369971027940531,10.136055441269487,1.951862147649215,2
0.6620963964283076,1.8133500482777225,1.5906404271056598,1
-3.912127721203818,-4.5895606692640945,-0.6365061666937464,0
-3.49877315378596,-4.187018235981607,-2.5206647720391704,0
10.107327270703678,10.250591133650651,-6.951382602922882,3
-2.1022421223793004,10.965518803389735,-0.001120045002068304,2
-2.4430979777159565,9.864697390969853,1.9185548117362852,2
10.05721689755975,11.241394310817455,-5.354662783318017,3
-3.2115372031122242,-7.120524449408542,-1.0675691776496086,0
-3.8879677047473593,-6.44395865070794,-1.3320554334927868,0
-0.6897139357296662,8.915636205745045,1.693915478060595,2
-3.5595396215548565,9.77420224394015,2.618266710782869,2
-3.611640103635123,-5.826471871989186,-3.162557524036638,0
-4.954142585416966,9.947215847744584,1.4204448199638908,2
2.0559727557991274,1.4921401912890113,1.9406015994349377,1
-1.5396811135066417,9.40505509240832,2.868286441606716,2
0.6720863364389861,1.1156822209794586,2.596363607671373,1
-2.3855055830794116,8.155893843743891,2.4615076981649024,2
-3.5564533239003646,-5.567494547083982,-1.015637548394868,0
1.5977774197014971,1.1644083341520148,0.29756840985150124,1
10.010808619656883,11.651676380026755,-3.288721855397267,3
-2.3707934732995684,10.000855199855058,0.7391649964183026,2
-3.469182597017807,-4.753236147786757,-2.944169079615307,0
-2.421694366051428,10.299816638115958,2.188194208321369,2
-3.7032461778553545,-6.7556029048278115,-1.8615369439582274,0
-1.7849082220533812,10.297984966996076,0.44619902158047653,2
10.29352018475804,9.881755296969422,-4.586031927631421,3
9.204115952740144,8.404282157970254,-6.058570045974604,3
-4.082189048084055,-5.386460508572277,-1.0182330708347032,0
-2.389009956673676,-4.736344890853535,-2.0812978524316357,0
-4.967620788549878,-5.087439695053124,-2.4522423100471014,0
-2.4034681641102003,8.513812958460655,0.9708923701316614,2
-2.8025000516622667,-6.384039440410474,-0.4655320831204277,0
10.728537362882449,10.76266290801154,-4.971396014687167,3
1.5986320366835456,0.3615877162819416,1.0154296902339306,1
8.65596903168188,9.868541972104909,-6.178007913678418,3
-3.792486825347659,-5.73237984790392,-3.6929682576060108,0
-4.291836806272159,-5.92240621903817,-1.5727293210770479,0
-3.876725040628903,-5.909868150245341,-1.7773162389553994,0
-2.18920272773816,10.380411280915105,2.0013092194451,2
4.183342260001949,0.26243538905204855,2.40597561985346,1
8.69494354879716,11.49262997648277,-5.860610346851957,3
1.5933190603749885,-1.7528032895380266,0.5762220198830628,1
-3.980217731540879,-4.92959033012222,-1.4081201531882859,0
-4.3650825468799015,9.371701610153144,0.35181462912866346,2
1.976504298099344,1.8264613477750968,-0.04515139845306704,1
-5.194696695407702,-5.61737603276272,-2.744864661154715,0
9.387418545678022,10.744982482119148,-5.1667834974774784,3
9.249258189700566,10.3947273688166,-6.956471041278188,3
-6.017017643864916,-5.085503390733585,-1.2335712414305136,0
-2.670100848575707,9.689588237333222,1.912456186470652,2
-3.2986022110108215,9.903307534703757,2.641156493874333,2
-1.4839324367075832,8.962456215020106,2.692355106296838,2
2.3871979971049635,0.2964347169066036,-0.779799399329534,1
9.878876141953846,8.83053658150407,-4.821719571220042,3
-2.3231061606810735,10.167365009969952,2.4793767272664775,2
1.0410597234266503,-0.18933147470979428,0.6265732869528422,1
-2.5208282712445875,-5.520754024822386,-1.7325871087528752,0
11.408463211100159,9.327444572813798,-4.657271363119533,3
8.305178136205459,10.148152135712037,-4.478311564449203,3
-2.610359340852444,-6.112208890219608,-2.032797578987824,0
-3.3154161755998306,-6.23981361540214,-1.9456626819016738,0
-2.227415428884331,8.119294880949216,0.4485038768239984,2
1.5938445661300407,0.7983787854201436,0.6566343608801353,1
-3.9330100249821265,9.049957156762447,2.742430714602278,2
-5.2947033417978595,-6.8581698757001925,-0.6066723631055486,0
9.052470983854722,10.024487211815806,-4.853937696122934,3
2.029847242478438,0.5403768515508921,-1.1050908869093663,1
-2.5772466494623893,8.29976163565884,1.2320253897201585,2
9.178417867142516,9.695884271594888,-5.620042972831756,3
-3.6842749962735866,-5.42454607057506,-0.9206284392345145,0
-2.4999880468448743,-5.249381645621043,-3.142655681484615,0
1.3163311355744147,0.5418225422522203,0.7523681284165399,1
-1.6002388448756577,8.983888528330606,0.2684880574586983,2
10.622472747720519,9.306517333173382,-5.435300243740883,3
-4.3160267275387945,10.369078001992795,1.7036348631527458,2
1.7846252068040318,1.998449822691778,-0.604836363303874,1
2.3285051814646884,1.962691204816511,0.05477821290757123,1
-4.2101870970342965,7.768188478483276,1.7980295846240686,2
-4.175027990124584,10.52594979548702,0.9108913274915781,2
0.7918256958309353,1.5011157734773417,0.9182889528405294,1
1.3040810336123854,1.8563505413312134,-0.26883735667519837,1
9.215138042426764,11.034125167725453,-8.009482517530836,3
-1.59600887904838,8.163877454203998,2.343204097272484,2
-1.3328729925706717,10.329605886177852,1.42071359999642,2
2.011958998442907,0.37034766244843886,1.259734727540212,1
10.358198262385201,9.618183699335667,-5.060375117420254,3
-2.3290583981953805,-6.603007451668547,-2.4559594366920097,0
9.893601175949147,10.20315224397967,-5.1680110407802875,3
-3.6852096807576276,12.772213001002541,2.137835872152355,2
-2.3213272252730857,8.006369727093448,0.8823662562074134,2
2.8027238877520335,2.0703418564005913,2.1155950881143193,1
-3.2865540682368644,10.320548621777975,-0.09269565532395174,2
10.566294353229473,11.405131672308677,-6.968254374174623,3
-2.336140884600284,8.35376092397773,2.4493758631798452,2
-1.9656444406561873,-6.676393798569161,-2.077605147830408,0
7.670107057369799,10.659619460340217,-6.506482018418288,3
2.4111911924593437,2.2878518684980995,-1.5635083812459247,1
-1.5791590601520316,10.02571227037519,1.9111804157424421,2
0.02714946846458144,1.2458509430677087,0.9725711190570904,1
1.3655944743135655,0.446661680492769,-0.3831445612953398,1
3.738080178718367,0.6288557150842348,-1.0359548302444463,1
10.146758428824945,8.192749418356733,-5.4467165030869324,3
-3.5186612707395497,8.030197756415761,1.8138086670291178,2
-1.692212174061515,8.143439231017684,2.6956799693246767,2
-0.7968893554381105,9.260700553055008,3.059806918685327,2
-4.360897264556872,-5.57813988464709,-1.3906013104292332,0
11.120193945187188,10.598609629306246,-4.593846334114699,3
9.008997657893275,10.575067586390269,-5.5766583602506365,3
-3.5010119058145284,-4.64206953819658,-1.7849481451037075,0
-4.284531582057605,9.552296475416181,1.7268482328902004,2
-0.885066872970226,8.415572677835623,0.7641816086548242,2
-1.535782235432682,8.054489848529935,3.8157066153066066,2
-2.625226747707479,9.225868056216111,0.9127003841331078,2
8.80440442025051,9.838433076393622,-3.826420218586643,3
9.24787941354777,9.984060656956366,-5.1348357204064055,3
-1.8620225015721705,9.462591095143214,2.7997591972705065,2
9.671774655428965,9.671154006175387,-3.99243700782691,3
-2.736840538966435,8.923029914720711,-0.07404297129050419,2
-4.329726104268209,-5.602020212613706,0.2762347662198166,0
9.202460872011821,9.487113896238673,-6.068160340458555,3
2.628888460303477,0.9208244742501371,-0.67038365619288,1
11.384246294483159,8.922157013142249,-4.558781904196405,3
2.9237896309821108,0.6718292245045168,-0.2548133196707928,1
-3.0675066455099502,11.674248574006548,3.1132848989365254,2
-4.111385640944139,-5.161802223476093,-2.6030719036608665,0
-3.0017366046562204,-6.512997048841708,-1.6032368704614106,0
-0.03679429856567373,-0.08744034807655798,0.5816151534702151,1
0.9564139724524067,1.3569354833917708,-0.2806899410538375,1
1.7077642549875445,-1.3831565168384516,1.1192522675810976,1
-3.5025063635037603,-5.61416105938238,-1.7625503507537557,0
9.030031580381534,10.809902899848314,-5.895399213212678,3
10.372934142185686,9.258954077312165,-4.807154017192095,3
9.129138382316949,9.990204994574038,-5.5088398271672965,3
8.434231421945025,11.370025901151616,-3.9507439794347885,3
-4.064342069196808,-4.898370084193138,-2.956641494742069,0
9.363462542268747,10.093619315499708,-4.827668878215217,3
-3.7133175123746733,-4.992489742354138,-2.76547245635535,0
-5.179948557350763,-4.9072739421522495,-0.5719550633130643,0
-2.107322641587447,9.55462699007047,0.5077935549118515,2
-0.5206187268753464,10.081878440114204,1.2786233642373857,2
-3.0526685239927716,8.388129286873012,2.112873109249248,2
0.28626745210078974,1.2860347164702386,-0.6054165555686952,1
-0.7730866220451911,10.250226939975528,3.13114543426127,2
11.868200471831527,9.277946147231827,-5.7373259379551955,3
8.901230152252262,8.982867464981329,-6.573548646620151,3
-4.695517188790567,-5.61667462665428,-2.697704257487784,0
0.45365894556478903,-0.9138842576225765,-0.7573937382997729,1
1.348134011806211,0.9601783906569337,1.3166877448733332,1
10.781956595206415,9.981734873124338,-3.0237115058954775,3
-3.0046320514677936,9.029029673258638,0.8298325661395906,2
-1.730919631638785,9.078933335500603,1.2272383462060874,2
-2.591983768971552,-4.060708835844322,-2.682179226380242,0
11.097225659314022,8.81812385746225,-6.555130669919918,3
-0.5939839690142645,0.6132750208392512,-0.41768042972700514,1
1.2573390995285627,-0.16917563348770293,0.8319576663978929,1
10.30965659626245,8.871499587221221,-5.5785970938473275,3
-5.012824186904745,-4.822874499635505,-2.4072147270225117,0
-4.789175318843991,-6.365903274478548,-3.279689689858629,0
9.777815131332948,10.416348540250508,-4.397314670590712,3
-3.0949700472879407,8.466521410708314,3.1211370868639525,2
2.1573933183638547,-0.18046907085967123,1.1575060382406521,1
10.057689682195466,10.423587858221492,-4.722936327453745,3
-1.8780269550442543,8.467297441604398,1.9096368763039029,2
8.991213093495727,10.308730728924184,-5.2501502478746245,3
-3.3659104120590304,-7.940096570069935,-3.1774069675321073,0
1.5305837703731062,-1.024489093236048,0.26947608888854524,1
1.0019234578140819,0.568196462449191,0.9645431111159917,1
9.266421510536402,10.813270903071032,-4.100674115615675,3
-1.2745737213555473,9.881150723216665,1.5470494895692002,2
-3.4145834298173012,-5.973739359158221,-2.382357687988465,0
1.7556128907171824,1.1471556860340837,-1.0808610798186302,1
1.4985781670709633,-0.08159643232888514,-0.9126034294551977,1
1.5477879677747162,0.03845312123861366,1.0977452904042955,1
9.326709871863287,8.825909718200656,-6.466940114187008,3
6.989878173383158,9.424411972444355,-4.456881068150585,3
2.452258198000349,1.9770404654425489,1.0146237223137793,1
-4.576456196796052,-7.161308620457518,-0.34495105806180026,0
2.254592198761583,3.1949057689514606,-1.7798796136355177,1
-2.0040150266921612,-4.8133083976368125,-2.086455547898102,0
9.838191528732507,9.660723519250901,-4.804197462599988,3
0.7751644668110451,0.10307601210672857,1.543132450789013,1
-4.117680662781239,10.322810690012648,1.2482446998880448,2
-2.547036766298584,9.781698486550185,0.33956248823582613,2
1.8995529957701303,0.9179575867753779,0.6976142968500676,1
10.291351739769771,10.593882554147275,-6.2107365709356275,3
10.127427282477678,9.584054217716252,-4.856346309483642,3
1.4814618314236945,1.4794930936618091,0.8419286265456871,1
9.185775889655574,8.906740612274868,-6.3594324922624175,3
9.603756871383847,9.67883728613691,-4.934287147421629,3
11.672488786716912,10.831238509303946,-4.899037840967101,3
1.2002805017519012,2.7833002535793843,1.0151061739598728,1
-2.6389574645674414,10.818399129803993,2.367005090138607,2
-4.809249865812454,-4.2694214492027704,-1.4937062090547935,0
10.002033573212975,11.771564575859939,-6.789341694754421,3
-0.3666783168023764,1.988378523244644,-0.6680448991209846,1
-3.725266191199463,-5.531066934413711,-2.240634449997892,0
7.992997148233273,9.483348946895607,-7.105425986429541,3
-4.58012110936587,-6.148693668543991,-0.8558171803913577,0
-2.8217050930405367,-4.336943498928391,-3.351565038412021,0
-1.5966066623641326,10.425807629645677,1.2560409220550515,2
0.6446779766718493,1.163528969622822,0.031167418943500058,1
2.1949065414240096,2.0602191679283948,1.1416733309861384,1
-3.485530987408465,-5.503384433824336,-1.2784156930041528,0
2.1991995785397753,1.667617767456059,0.601303466192654,1
-3.792947693910483,-5.961617156597091,-0.11703719152587344,0
-3.5123866129917647,-6.569217959778909,-1.3063732839441036,0
9.55307556108673,10.784644298022682,-6.715106134052556,3
-2.2151007534922433,8.472742100018042,1.0217693691393963,2
-4.037457320142026,-6.287913903452519,-2.958942427896847,0
12.024714210653752,8.954859054548548,-5.47028661512979,3
10.043025002315586,9.718413255983075,-3.983786718205314,3
3.004959806031171,0.5127847151779124,0.741647718692045,1
1.1452798033154465,2.5988495758783667,-1.183606702644995,1
-4.350266487062575,-4.929074871974748,-2.5258497358138468,0
2.006073210411546,-0.6580333632507995,0.6359430644168413,1
-0.5769930377592543,0.9569509067159381,1.513347351248062,1
-2.647646250311143,9.148336065252654,3.1430316469615267,2
8.677380165856356,9.034643439714268,-3.8713065637871606,3
8.608076591505116,8.160261534929864,-6.842086462954481,3
-2.619180800843793,-5.921859521710082,-2.5921291815007446,0
-3.3886271869798925,8.406677851922666,0.5003198143521399,2
9.332313813219795,10.582938142627068,-5.717662794431499,3
10.110363829829016,10.24104802079381,-6.570770200774685,3
-4.410791238701979,-5.8345785934329335,-1.590787554488254,0
-2.662997178968398,-3.182003831258903,-2.678974735900251,0
7.7006841919137266,10.557455495452844,-5.472724740870906,3
-4.522181578062698,10.658966196920945,-0.06932078582100276,2
-3.3280776297471366,-4.6950279726802115,-1.8014368793699078,0
-4.4933644830574995,-5.178869778720247,-1.1221401713662988,0
-3.2377939840512866,9.327915153013729,0.5454209519992326,2
10.135502771824124,9.533434317302,-5.029419524406243,3
10.22102292704482,9.37980058508084,-5.904163513827491,3
10.010349466604719,9.267811132721667,-4.128165147506559,3
9.076756856831347,8.794771492520166,-5.531580957969467,3
0.30022862783084636,1.2757622987153694,-0.3332812673327673,1
-3.8426495008717705,8.390289788135494,1.023230564890176,2
-3.0127881787743993,9.288460807300126,0.9696917487622695,2
-5.223521581499595,-6.057697335249437,-1.7315378376658854,0
-0.027917842775074808,1.825801476425249,0.07997354839757315,1
9.249368736456763,10.756293625329638,-5.745824619510483,3
7.251751658369693,8.871217823921683,-4.856356066325974,3
-3.068031093934229,-4.518311456032663,-2.2459645792643563,0
-3.979803022600927,-5.866676923512319,-2.2286714980222633,0
-4.202224784468106,-4.377887151831003,-2.0437335580062266,0
9.772602404246955,7.6542046175183795,-3.9301199543448417,3
-2.8630582454696496,9.508874681087773,2.5442811605837687,2
9.540157618668625,9.426877322295988,-4.202500602952865,3
-4.261644272325797,-5.576114409517873,-3.938967729528826,0
1.1573337517607334,0.36895542760377226,-0.9458014685646288,1
-4.91471733866033,10.035794149047863,1.5244660163190993,2
9.001331897951344,9.814014617208136,-5.442669353772747,3
-2.86656760003352,-5.757940237512689,-2.3481155445675763,0
10.455524073182266,9.709212076332026,-5.497566653713308,3
-3.103790815218646,-6.130918019066967,-1.5490490411848934,0
-2.9586765556823114,7.88830979362931,2.330176356916622,2
-2.158358543514316,-5.289821234732185,-0.6554109656896483,0
-1.9210767887443332,9.04344262277021,1.662339884055368,2
-1.7203413461813792,9.72294809024696,2.187045792914638,2
7.982659783216548,9.460385492297528,-7.19251080696612,3
-2.8033857214529467,8.871289013470392,0.9186149521620363,2
11.010517312970428,11.004604352251684,-5.491451585909615,3
3.7510330652448634,2.2745003721247485,-0.809544473059679,1
-1.2110013391013723,9.922999308544439,1.6588965531521407,2
-4.6871679337672525,-7.06104941190505,-1.4516650063184815,0
2.0754576067468853,0.1125744529491719,1.0222833592757579,1
-4.848981577372678,-6.39033412635712,-2.285492539757671,0
0.7481901717501664,0.005469060938969483,0.12245539309191295,1
-4.294453060813179,11.171832943730049,1.457030921917735,2
-2.18897767865259,10.611823380859407,2.260766833794596,2
10.552989191309283,9.42903463599626,-4.462448438273716,3
-2.979066371565336,10.635993341029227,1.2009578823083653,2
2.871853866306191,1.3816894420371637,1.2607095211292756,1
-0.10995713366062065,0.5604480925806115,1.1739779217447504,1
8.93527025495601,11.348962480479106,-4.537363785003583,3
-4.004426226611727,-5.192189463244212,-2.060192670453962,0
-2.4668749019111003,10.58627588772067,1.5867944822826965,2
10.817972776153251,10.33674009268063,-4.771187102748552,3
-3.338675367980235,-5.123302016772176,-6.270223126717666,0
-2.925227070452819,9.75333985484303,1.1714870736080485,2
0.49840167946087655,1.57934422368368,-1.241910434253348,1
1.0208461375774938,2.721710033887347,-0.3499647369350055,1
-2.818664764334838,9.62977547667595,1.0251266486251502,2
-2.969250681796602,9.801123631848311,1.8932691027520043,2
-3.4607821643595043,-4.446278827519885,-1.1317866907297454,0
-4.451770059610084,-4.988658294435687,-1.881032405231559,0
7.495229670501579,6.460400890777924,-5.109681522598544,3
-5.333013673730258,-6.438240137880605,-0.33934558507478196,0
-3.8789199216869434,-6.337160748418146,-4.03479060250701,0
1.0065610463731356,2.1480578766623246,1.460087969132599,1
0.16540702738462332,-0.36276469103815345,1.4143022331130173,1
-2.2665112253743525,9.800481439636531,1.3784286057772686,2
8.670909090348564,8.406129976930451,-6.554061629757955,3
-1.9505223613581046,-4.908463257768384,-2.1442593811371156,0
1.0880925614614485,1.6439145760547245,0.14684095402603903,1
-4.595435813312703,-5.004231108812196,-4.094986590622267,0
1.3323769516931914,1.2532345157367315,-0.1502631392452658,1
2.7277536260359136,1.00710738096103,-0.411446856070106,1
11.326096972885836,10.891812703355372,-6.006740738222771,3
2.9492621924763323,1.0330871094876743,0.44523473094689453,1
-2.0846852334392225,8.71736970783009,1.5757475878632856,2
-3.1194097479246836,-5.033224732506889,-2.1959317973457426,0
-2.0572243248991144,10.728550062759417,3.4358396971145186,2
2.4057631955448766,1.1591428342743444,-0.26425506477612415,1
9.448934155299632,9.544719580422639,-6.491627941985658,3
2.05263885600597,-0.3247678271202499,-0.5060044277725926,1
-4.442000350821246,-3.3668344045035448,-1.537321600172517,0
-1.998702676663817,-4.525702240329467,0.35692029773549017,0
-3.557475930458976,-8.038683180573996,-3.522805694615031,0
1.4027280147191046,0.9132605266164344,-0.26475656751240784,1
-2.28224512797558,9.851105564821404,0.5904795728749204,2
-3.8920153249631593,-6.32860162518731,-1.9957987497182426,0
8.771531785199668,10.94985104603966,-4.850525627088868,3
2.7421645772638645,0.48278035383832846,1.9524086607686613,1
2.5392782505678952,1.8542473041862846,-0.15408286706264374,1
-3.156499671442583,9.501838451940268,1.1533882513525242,2
10.041119170706837,9.891917722572103,-5.636299664832227,3
-2.0503240188852336,9.866491420825776,1.723706536618072,2
-4.420025878244281,-7.717328620059886,-1.9238768612322672,0
0.22090252758859474,1.8258614352471052,0.6697352079722383,1
-4.265107321509778,-4.820190047857293,-1.0095540621975378,0
2.7109615625911987,0.27396375958210417,0.15894640889292921,1
9.027332633579885,10.648524852927238,-5.664746350553621,3
9.464282487587765,9.309032299224324,-3.734919829873161,3
-3.178098732396853,-7.044521855428577,-0.89181016825206,0
-3.0670122714617265,-5.505623633588501,-2.4645124728579626,0
10.128020648398518,9.15906870225373,-7.098493406779245,3
0.06881981432484574,0.8009141905443129,0.686429639245273,1
-2.870363994664897,8.542901918483311,0.7757697489877403,2
-2.0787570970833538,8.487015206724575,0.607428677205609,2
0.8267524059238444,0.9716098225300431,1.5925151162134161,1
0.6029929365660517,0.7958866333337823,1.65025020776874,1
0.9793034389758216,3.324050188914217,1.1222824262175468,1
-3.5446952592228658,9.049604313616069,1.5903899141629192,2
9.26209289541203,9.54638949015734,-5.114117330132086,3
-2.2306858543420836,11.41410764042545,1.2461448845535814,2
2.547106403366357,1.2209906067352478,-0.8046429115787563,1
-4.492126407924739,-4.882298765724857,-0.7988996284454353,0
-4.946115114785567,-4.074057081727071,-1.0906461767971205,0
1.966050033100366,0.8867195012388474,-0.4433993297636507,1
-1.8197213326013681,7.983445401343286,2.5973705082988565,2
0.5383983907688944,1.464064797198101,-0.06118201459651873,1
-5.699694661915144,-5.261704722451355,-1.3012805544056765,0
-5.063383306246938,-4.552051754727725,-3.010783866058862,0
8.72823731097295,9.833254691414547,-4.742110515683407,3
-2.631776679265272,9.29084521988799,0.08152169455055525,2
-2.365898477935971,8.727285430067461,2.957041264765824,2
8.872147783070652,11.141952148574017,-5.168142897350917,3
9.632446070002494,10.815338177961786,-7.158072829096877,3
1.6497795173808842,-1.686267511713396,0.03465855739832574,1
-3.8738660223596098,-4.48522132052075,-2.8187033216885182,0
-3.0730211567320094,7.588754207311416,3.446347760104408,2
1.8655972903153184,1.6910843491716077,-1.875342390040371,1
2.6148299794610215,1.3689280031386852,2.530491857589106,1
9.761650590716828,9.381251202748015,-6.554277778105451,3
2.775949223583286,0.100991807777701,-3.4284570348358576,1
-2.4380565092516893,9.802442100201116,1.59237202156364,2
7.347932388279114,11.584862381217334,-5.699170070517602,3
-3.994535347382421,-6.165043262052496,-1.721016615063235,0
10.230162179824372,9.630270461436517,-5.521351761863295,3
0.3179321925363263,1.1832870104797921,0.9479708350351372,1
1.9767030561681618,2.735964617299792,1.9495960122153404,1
-1.9937095594608516,10.494085605082835,2.1824611020977183,2
10.987921209507645,8.31468511984359,-5.773067037151946,3
8.445742553821912,11.399964628153649,-6.69292132785316,3
0.5494142001109665,-0.3983593723482215,0.26885990813897476,1
-4.194746637931956,9.526596096412325,1.902236581632894,2
-1.0064545657099062,8.819443801423189,1.34765742753088,2
-0.10041434456439324,9.241569953796878,1.780127094849163,2
9.336639928353497,11.034920651600775,-5.672856362654974,3
0.8484979668987945,1.5246984082445865,2.5487365056742175,1
10.272108533898546,11.686329075480744,-5.1643277730560575,3
9.12207447855588,10.587231504144743,-5.007122988954668,3
9.967649254005359,10.34578010528904,-4.807830332465484,3
-2.2099533724643456,9.96113809728625,1.502174199467317,2
-2.997855438853718,-5.595308025658545,-0.23253994154583002,0
-2.2468677759962157,-6.433132497539109,-2.7411417511766105,0
0.6410305530110741,-0.08525169576127689,-0.11271497360010452,1
