feature1,feature2,feature3,feature4,target
9.189305991802444,-10.262551922883496,5.132939181111655,4.824039353498248,2
-1.4631252831250812,-5.7219423405821495,-7.556018270833167,-4.237656551590086,4
-3.4572797475336245,-1.6397689594613856,0.59985232127086,-4.017031074048953,3
-2.2109129869329727,-7.963226425903115,-10.3048563295842,-4.709182895638403,4
-0.022397212295301117,-1.4107011425567457,0.8184439650996311,-4.1524080030974915,3
-2.4463000543948255,-2.5149024372000888,3.594223408231523,-3.909761086271484,3
-2.8909577014128827,-0.06531778718229209,0.9621509518718832,-3.8962941317941713,3
9.928233328112121,7.7742703018525425,7.262185069001319,8.677177310002865,0
-2.29025312237848,-2.5582441676294074,2.9637905890125067,-5.581113479007673,3
7.136939897470193,6.443264568930246,6.6383096902200025,6.653456278059171,0
-3.7109254332591086,-9.734100779288099,-9.276283524455234,-4.163877594528751,4
9.144083616013777,-8.157436849455365,5.683267743992562,3.6824144383530886,2
5.016491815160844,2.542496646569721,-0.08066499794651005,-8.954346072975252,1
-2.326338467298814,-2.6160286676930093,2.92198052975753,-5.378342905258947,3
9.824593524990702,6.4372077118445095,6.762312563559562,8.284290123472838,0
9.42077485759256,7.355439078239516,6.424396993045428,8.150076521264351,0
8.058147165562362,7.815581311774527,6.12997861993079,6.171477323788903,0
5.4650732650016325,2.4125648517183302,-0.3928486546063104,-8.52217114764201,1
-1.1807080572760227,-0.9717094658473302,2.0913313779433014,-6.468044915629478,3
7.811040370321354,7.953010301593946,5.687028909061464,8.854283623973522,0
7.044314842545226,2.0164304566973548,-0.7091933110151454,-8.542091288532097,1
-3.455370467580642,-0.9865168182006112,2.811905515738216,-5.512262794386666,3
-2.3306162615511115,-6.679538838828399,-8.997603647839602,-4.318136883709246,4
-3.631646490058419,-7.722015225829031,-9.546914163644121,-4.752408054839436,4
9.405132880415254,7.950897339139498,6.9732940343492835,8.582745922383834,0
6.348316714948041,3.001384687267642,-1.5475192790350079,-7.7200028260225055,1
9.472415463302159,7.372039676385684,7.480180929174755,7.994506794209971,0
-3.46167745619735,-3.3252038357538796,1.6360309716606825,-4.766820476421433,3
-3.027173581949024,-6.899588827523546,-8.152329724903622,-4.8505005522977065,4
11.10300334261785,8.333369887227704,6.41197106476148,7.155586281763557,0
6.054929077704365,0.6568662171197419,-2.4767914662702957,-8.297991595842042,1
7.075620048519024,8.529849207595179,6.410729192821501,6.574213454437012,0
8.657123693014457,-9.825303174576227,4.124174010806323,4.267012101617356,2
-4.188355265068868,-6.728577548463426,-9.048342088887821,-3.1933188831942907,4
9.53475498745624,7.1133343502544735,6.238199834575993,7.104500941219264,0
8.04873472190164,8.463105555749237,4.816026229488424,6.941358193220655,0
4.18072410217727,3.2332188367284687,0.6149242612528232,-8.393168422140887,1
8.98604122175969,-9.922531573413137,5.474013490022075,3.5638980874013435,2
9.417162691103943,-10.686031987038497,6.2945290257445246,5.243659991575671,2
9.597961558243,9.50112984951253,5.953479538702288,8.347353175580526,0
4.469879753241795,1.5742636015515226,-0.633547813158874,-8.961981153077886,1
3.971791777579325,1.9398344109995689,-1.0174629472098433,-10.453721563237053,1
-3.617027704682008,-1.0692538257061162,1.3921837039730045,-4.420438306711051,3
8.598466801482546,-8.434341073952094,6.327593617035057,3.0526836400328006,2
8.630770960217403,7.295292431819429,7.546980667395342,8.695223167314234,0
7.861206264581562,8.940528597841093,6.253958300658463,9.195072965643291,0
4.869921202215477,0.21570497681328793,-0.15702507706113766,-9.99866806496171,1
4.296940691836194,2.320539551711996,-2.5447813636408334,-9.48573102320258,1
-2.194687530710979,-0.9614756286604815,4.656236726813445,-2.9020788893137768,3
8.92947827942897,-9.70526512255269,6.330807875709175,2.9615053308512502,2
8.026333898811222,8.243432188080341,6.472806329179077,7.629531414389954,0
5.137874419837858,1.1581304308820632,-0.1943635715012817,-8.661135664304421,1
8.91521609379247,-9.963598603610144,7.447299503397323,3.645217189365019,2
4.282928373586092,1.992057975750061,-1.8160422816554265,-9.168664071178904,1
6.772141999034262,-9.456924187790664,5.318462496559277,5.1935507808386046,2
8.917061913265902,8.226804323887386,7.345838305623453,7.234058898406626,0
-0.892447486162335,-0.8510531885425634,2.818903733050483,-4.835335684488322,3
7.933358176675221,-10.024305120378404,5.254919179071609,3.679872947252566,2
-2.222655607357511,-2.8996904487645025,2.2635547399266307,-4.488929795974256,3
-2.7775675998672997,-7.3497026179992835,-10.955123036288247,-3.996660542883075,4
8.714572617596154,-10.429834002672777,5.2931539077091685,2.6692828448048473,2
-1.5671069066054968,-0.6548111003293454,2.1943026231972698,-6.218092646621256,3
7.840861146503337,5.440878161194043,6.795138022260545,7.509573773889882,0
7.6256840023168655,-9.414540348363303,4.007001294479125,4.499386032053825,2
-2.2666953916881827,0.2674752840169823,3.392982730733011,-5.774341486041013,3
8.789579382193889,-9.795509087156566,6.335373188260184,2.7119545898917123,2
8.510641378405758,-10.175339118545256,6.2067257318987075,4.35175790635089,2
-2.560154546781084,0.8320364608824411,0.5556623764328754,-5.513353597262941,3
-1.408714246818566,0.805499855431667,1.2190797677489478,-5.9103929068822,3
-1.2912661097470655,-3.3247112240866987,3.885589330567784,-5.621336662415967,3
-4.0595764822276035,-6.385165305318392,-10.328794887847376,-3.8969385478495426,4
7.750898510583537,6.915040435865178,4.274688689578776,8.15746207154931,0
-4.060671058723771,-6.5146895025891665,-10.513470281428042,-3.655480169903536,4
7.4835097997093705,5.746926753389465,5.013605208686878,8.75021725902826,0
9.46095801669578,7.773852447154329,6.655099117823583,9.186949321375323,0
-3.4883357763584857,-8.042692110795123,-10.550754723312204,-2.7412624407014303,4
4.277609239666876,2.00442796062094,-1.4393050101946026,-8.731306818163155,1
7.361383064251049,-10.196212879496796,6.0095075777894795,3.3358959728012803,2
-3.792894471700275,-2.364633435698475,2.699613922574599,-5.734562183511718,3
11.149197774785511,-10.797116472885058,4.722196754628382,3.3358711972043165,2
-2.4139650833246216,-8.696347134342794,-9.76505896520562,-4.5689562075500065,4
8.196112952436957,6.267257017597233,5.869265851605865,7.000605920118321,0
10.047615207034843,7.1364418659594415,7.122984621687271,7.588047861550156,0
8.221735053841156,-10.056003225500497,5.435532730106459,4.229994879295911,2
-2.5517533400364356,-5.273021373727276,-8.669859192687785,-4.513282708202692,4
7.588453042824635,-10.126264641972433,5.537244169469759,4.12845391987473,2
9.907395492416441,-10.495769164243569,5.316519228096114,2.9760583866764674,2
9.649656859745777,-8.349610208145576,4.728017883868802,3.4515397723342067,2
8.206030057300001,-7.535514699990131,7.075135636770167,3.754152251022421,2
4.0836883542656714,1.5985975313596756,-0.4176344609669929,-5.4873237747810375,1
8.832784129424311,-9.02715449974985,6.775068277150554,1.7813141104406234,2
8.711673400041722,7.453540426287717,7.354779312146996,8.976293574801783,0
-2.067882927316954,-6.308178529015839,-8.1945484326939,-2.6084011812313808,4
-2.7815162510963383,-6.902446722416053,-9.411788311413666,-6.434509240013368,4
-1.680729196333533,-2.730083219037773,2.7044420086450858,-4.673600224093197,3
8.808353901572556,-8.98894993784423,6.244681223964297,4.361889683251132,2
10.42459755834989,7.699472811475089,6.148374330069586,8.550963511021738,0
8.52450128048559,-9.88749025608093,5.56911118216817,3.5723729998633895,2
7.239034222347135,6.078335802493116,6.857087232737042,7.893525021058871,0
-1.8019747451247916,-7.110316125161979,-9.701622909739894,-4.758532816201843,4
4.419701458382271,2.5307868640578364,0.16573134352329066,-7.1073645398871514,1
-3.9002840340826017,-7.720824374638714,-9.394410738698596,-3.5982787740059985,4
-2.2416375442424568,-0.29973079676384007,2.8856327669786994,-4.974684746368513,3
-2.451285030416064,-2.0935053947414404,1.3343664435619251,-6.1423632695053545,3
9.269059173408985,6.443919748900392,5.769755420466096,7.770217747577303,0
6.8710487187480265,-10.727375419646787,5.543228133328481,4.87676219349924,2
7.625550878392214,8.837391612335278,5.889449576523148,7.764599229378181,0
4.524708418678255,1.8327203085291934,-2.243097682176858,-6.523818382278265,1
8.386132519947651,8.096111145058844,7.624333573543579,5.684943970841973,0
11.1164241089621,-7.763708391940858,6.100055606500985,3.3056418333076043,2
5.308117691911865,3.1285082684767165,-0.11923040342215097,-8.193524431419165,1
10.113260681827354,-8.43068717178102,4.575773880331748,4.1327063314809465,2
-3.142044686238607,-2.857965952128305,1.485239822874844,-6.35123251874015,3
8.800378418967368,-10.042550811138703,6.8962966557051395,3.869604927378232,2
-1.9447247127672265,-9.294972909106212,-8.13637920278029,-4.555484556105641,4
8.363724429719902,7.988218992985937,7.985818244031501,8.170279017991426,0
8.318806312886583,6.871267462421088,7.972289340850199,7.817905980969939,0
-2.5319858805031363,-0.0023527510064016433,1.679610620968781,-4.919364774280498,3
-2.4071743890335764,-6.393099474521537,-8.872627418122823,-4.924332675587557,4
-2.9869050877053214,-7.03463559018598,-8.07173665886457,-3.6715604034464184,4
8.569419652576004,7.023911299732679,6.782348098692196,7.542594574638789,0
-3.9761406529646104,-6.58401501106139,-7.707129968408345,-2.503709149678785,4
-2.78078582118871,-1.387088110729377,3.9867129908090773,-5.35213036834856,3
9.756875189218922,-9.266231061589103,5.615988818929798,3.402535437251225,2
5.30789669547501,1.1271184120843074,-1.6672291890016373,-6.448729771477318,1
9.648164910298515,5.1151951376580005,5.3802682360705925,8.273428787161833,0
9.377682429976689,-8.80528795987628,5.8507026167902785,3.2375625839551994,2
9.079218241495893,7.963339680426974,7.618819222357023,9.563432914665139,0
-3.246244907455846,-1.9181345534222591,4.8019415048126515,-5.72278196670885,3
-2.675104773023015,-1.3994648396191436,3.7581113647428896,-5.296884792627982,3
9.315256158475083,-8.794817052939395,7.408597113227976,5.213388295695648,2
8.222693642576775,8.05650050646533,5.427474134260028,9.490643482358102,0
-2.0248054863713496,-2.658161243668748,2.9125161730687026,-5.209304447359954,3
-1.8853623514689388,-6.569762992205854,-12.346629910323816,-3.3471341326753787,4
4.106879025272003,0.22806199830777807,-1.0594495993580464,-7.631867181341943,1
9.461032730345568,-10.018908003663451,4.524593096622671,4.330419943675672,2
5.380664209056667,2.1432009823418716,0.8241390021694568,-7.965929160541701,1
4.728539341503623,1.868138075397386,0.4678583367855904,-8.956567049730987,1
9.199609663557546,-9.71975946542831,4.593338989847628,4.950724928200076,2
8.210230990516306,-11.045720136364135,7.048549317121551,1.9416773859073038,2
7.970000632558555,7.567084154479573,5.436512664869385,8.304000562869938,0
-2.7058388294646507,-7.2590727130482415,-7.692943273208542,-4.911099164654981,4
-2.6546979075219816,0.018142063726428237,3.4857878424771886,-3.974024953820978,3
9.311809540261955,7.344247245137089,7.782423288342691,9.756942469537943,0
8.698570156507921,9.236659626407654,7.532545169279935,6.8639006453788545,0
4.814216637018597,1.7328706084032566,1.6864904204442226,-8.317995491072372,1
-4.633930728895633,-1.6895300529679298,4.182951373212877,-5.014901343916439,3
9.702153236640358,6.183824264774643,6.8312998084462695,8.073062010228538,0
-4.33320998015011,-1.9654651292257679,2.78364826578774,-4.751446412052028,3
9.066386448955805,7.781565291296496,4.582640463430005,7.387720739695437,0
9.475025658118783,8.263294436972433,7.623249764930193,9.081924590908216,0
-4.3752576986441545,-1.6962056398579022,4.162753405094544,-6.406248411925757,3
8.066856489082856,-8.796632031726405,4.769061610457394,3.908973215648598,2
-1.491895008423818,-0.3104270172343442,2.1408281992619447,-5.442147144152713,3
-3.5623719254836743,-7.137643634045222,-8.958873347694507,-5.667777040385326,4
-4.66193002751003,-7.623678675498097,-9.409281003774428,-2.8166524637565966,4
5.87905151750975,1.2115176972533435,-0.20486931904067363,-9.027931641008049,1
-3.555539884727496,-1.0594793099082598,1.8408416200065454,-5.379110815841467,3
-2.8398205655339015,-0.9064301563542863,2.5630732759621973,-3.189259862480872,3
-3.235588799425372,-1.473051559257059,3.1175247047417676,-5.639148832682074,3
-3.0538982630206064,-7.96322974907371,-8.996163117499055,-4.214121913389267,4
6.720524211340379,7.656574206775575,6.834962449698506,8.734416476125531,0
8.813840409019344,8.868822304021737,5.719294316685685,7.224061384341616,0
8.84000708658653,-8.857340612020128,7.398155560956251,4.273486543895042,2
-2.3754933857058003,-5.375540573022986,-9.246196754132175,-4.257881097500106,4
9.415357033727554,-9.66175910061263,7.191519750937527,4.326969028480743,2
-0.7248018957667774,-2.398152828383794,3.1141502031483155,-4.649598957629823,3
7.102808234725574,1.0090973009578423,-0.3499918327366223,-7.096353116470925,1
8.818636419236627,5.630266229772609,6.794952931823842,7.791286019838638,0
5.121765483892926,1.903869782354361,0.021538888521841826,-8.364902938753517,1
5.943520550385909,-9.206947569882031,5.906860322004541,3.6812943356851457,2
-3.4362940224159457,-0.23078216241839544,1.3691526691751648,-7.080328372175515,3
7.412091301524467,7.697145808796874,7.024306169490849,7.8226535981854,0
-3.3372845489104823,-5.890404684492977,-10.15227408487851,-4.164046803941493,4
-4.095521890920928,-3.716031653513202,2.6434986794283026,-4.9963074888255115,3
7.887491842837156,-10.467961794803147,4.995329143000261,4.11248046007067,2
4.813860855775175,1.2026162494967259,-2.3844465171750144,-7.3647643734516315,1
7.738242347781421,8.659009023395507,6.423701927701045,9.361566064771482,0
8.21874173072008,-9.685126945804798,6.949431526391232,4.153016758861931,2
-4.886523695243406,-8.610669411543938,-9.519894890356372,-4.509839770452433,4
-2.798600739265355,0.29964413409399926,2.895040795373475,-4.288457551721199,3
-1.5267246235287981,-8.45397413045453,-10.546702955965422,-2.9483837169387357,4
-3.6939836414247584,-1.1200146823140638,2.7337537526899105,-5.160280199556862,3
3.7882250581574164,1.3597339978988432,-0.739926552428015,-8.968508809984726,1
10.445080058809346,7.023090780291344,5.917450861561457,7.356026827187876,0
6.689323505740832,-9.80456834236636,5.0483348376036545,2.932385007273836,2
10.57109130102388,7.954716740005384,5.941179481578861,10.830041152851194,0
9.957123090472717,-9.335860446825617,5.688991003921858,3.4243837036267837,2
9.92464216536944,6.162549716523369,5.448861569773358,8.374558380332019,0
6.6144622248850276,3.0678516156601523,-0.7924787839624601,-7.187602536411659,1
-2.207763279259642,-0.022405033491546877,1.0862467255333512,-4.106314565915064,3
-2.7496242584051425,-6.6237573263416225,-9.758535527022168,-4.270202471261138,4
-4.356087709374153,-3.2195579032879325,2.903045161471272,-2.89473926715513,3
5.1531209403859455,1.4128170435972618,-0.9755200092797611,-7.6384875211092504,1
4.863716869803755,2.93599090974833,-1.0258969361094885,-9.446719653472497,1
-3.590600560489229,-7.687350102671526,-10.04883543721159,-3.036224232874888,4
-2.697793795297015,-2.1572660678612023,1.516074554906178,-3.6957145308854433,3
8.031118434729953,7.6230857377897605,4.8231194822003145,8.766976605362762,0
8.304336476573846,8.078986482758182,5.052950388386478,9.035350336709783,0
9.184401671720904,6.947312550882843,6.952154814422473,9.057040195130847,0
-1.3617651536364204,-0.6068351371272152,2.835392630200032,-5.311056509361619,3
4.523154691213901,1.6554280187779709,-0.658081218699031,-6.301084184746065,1
9.640994261816358,-10.101429897644659,5.737824121721352,5.536252328049122,2
-2.0406579171213544,-6.810865130713289,-9.797399047071586,-2.963097485192514,4
8.684816147893429,6.952777905331278,6.1487324294712,9.043375111832594,0
-3.127094981870074,-7.487932838756273,-11.352907714326058,-3.9691267931095062,4
-4.128487043759938,-7.1088977731440055,-10.590924390721254,-3.5403708215043554,4
4.234666059210912,2.645841623033993,-0.3015885686674609,-7.429077855688855,1
7.306243943224141,-10.219543230842731,6.509582103553846,2.93965484805733,2
9.813117268398758,-9.592365169060807,5.3539622011099395,3.304501984258397,2
8.21408012377303,6.743269854707889,6.2510818193296505,6.831239222814468,0
-3.756981750301341,-8.103647752609312,-9.136581849785602,-3.0656576500057184,4
-0.3006889791871816,-2.4500633688634084,0.6640682035555354,-5.192355280261103,3
5.5199930186247785,2.0295521083233203,-1.771314450826271,-6.671040848256291,1
9.226596616544551,-9.309285179492685,5.067142073839141,4.45487720238768,2
-1.8014742126914247,-5.812098278600965,-8.501628967830626,-4.293783701824653,4
-3.2428182024617835,-6.903002767740004,-10.203681824250951,-3.676971858934969,4
-3.8956481130973564,-6.198845714953869,-9.055310079702096,-3.8907195472652814,4
-3.693133164791085,-2.148656723067137,1.5325943440003367,-3.7234792865180237,3
-3.1460674545528926,-2.7576535262429265,1.6323906673556983,-5.044722164898393,3
10.72048642508627,8.179681460796914,5.824556991441713,6.739127738931331,0
10.18208297954844,-10.19888639396282,5.393161350811488,3.9302031116814957,2
-2.9424075108969485,-7.491691537764528,-9.061514483295067,-5.02423577177269,4
-1.5002524888936373,-1.9412225491698747,0.6056133531146981,-5.925126510230074,3
3.4781844203096517,1.2252029028332212,0.1331848077392911,-9.806233177005728,1
8.429430972166795,7.130554032272,7.376184784444602,7.80531054227847,0
5.408482360667093,1.2587787605507108,-1.5644418108412907,-7.124728430011176,1
8.962407857758429,-9.829839028291758,6.7616625584176555,4.407958754984787,2
-2.8445892299980398,-1.2873379161817835,2.1971908233422437,-6.427378135306071,3
-2.8333015708679827,-1.9513251071968623,2.3875363289790856,-5.436196519017239,3
-2.113831217101984,-2.2097431081947976,2.7960717117674654,-6.201441742958559,3
-3.1453105628934277,-7.374666430107834,-9.950586934595039,-4.860519871486017,4
-3.826504759533712,-5.664181082682321,-8.525515492131968,-4.525044662720534,4
6.891770529940061,6.930089825808155,6.5536142057621625,8.651991892353886,0
-3.313748320027286,-9.166222712418993,-10.322948839378833,-4.454963944448027,4
-4.487580779476096,-7.215546239902908,-9.442872577192315,-3.8959614313390447,4
6.6823755552866,2.787710918474626,-2.006704306324692,-7.504953929912193,1
2.826665937766551,3.0772002844235886,-2.048483516092685,-10.153023676856415,1
7.235945306263036,-9.052887292892729,7.183265759690203,5.024474223104385,2
-6.089878588502242,-7.257899965553692,-9.619411683568515,-5.838403958766038,4
5.331627785856133,1.848777537852981,-1.0580249119658973,-7.240043444690414,1
3.9089404551467126,2.71814723913153,-0.22402234566829082,-7.559144816025349,1
7.8990399445428725,6.315960387401127,5.949448664008442,9.42961585171334,0
-2.781778521706134,-2.257260779514152,1.7058990908382912,-6.327325838832595,3
7.541356302795499,-7.386811620099734,5.639717998901791,4.230230483855383,2
6.537791427142584,-9.13777131008428,5.593594352826285,4.422592177046894,2
-2.2474062058812536,-7.434148955894309,-9.282096609428008,-2.8164491843009336,4
-4.569244173591581,-7.804886720977293,-10.041955154541771,-3.144037115180657,4
5.374262776558091,1.7463609496952588,-1.504560307146784,-8.344124923880496,1
9.656370692099705,6.909501088934813,7.050207429420156,5.946426398248699,0
9.672138354689832,5.895798222492461,6.429381361826243,8.27555485896156,0
-2.86085350230574,-5.643008186733989,-10.57609422412843,-5.622932788713909,4
6.240571779029092,1.4904487022885642,0.03816804064872026,-8.877469802836146,1
0.44533699598198107,0.48625909174117266,3.0472502057829565,-5.013789533185017,3
8.463272461300042,-10.009438921223836,7.463058579910792,2.253357398741854,2
-3.8383422776764338,-6.744651530980171,-8.920944393473697,-2.091442540263795,4
7.765732946258955,-8.748714820338613,5.612429050214733,3.3077055792217416,2
-5.362381981727845,-6.682983177494365,-9.717103227812217,-2.428833056027716,4
5.022373090059812,2.3798033545410773,-1.8494000161710558,-6.882573230457323,1
-1.9150260594053434,-6.607540992148936,-9.51319361972605,-2.6031078730814388,4
9.029874124417105,-9.977324315142438,7.821336485028393,2.510300706116255,2
-3.703640833808187,-2.2728775925534017,3.3593703054279427,-6.938112486981122,3
6.446607417595608,0.9139795385300304,-2.5455975111587295,-7.527145567962832,1
-3.9133765452550002,-2.1533689616554517,1.9119145001039675,-6.387932363475919,3
6.73747161207044,2.1697821441360925,0.6122050109959236,-8.516980722912235,1
-3.026324700521635,-3.012882764007852,1.8966218231890246,-5.7093456590158365,3
4.588629038158399,1.703420510715069,1.394627234009922,-8.600761211717586,1
-3.033950219767386,-1.254548064408855,1.498766880710173,-6.098396922887209,3
8.326946395512127,7.255432262279842,6.690928789491042,9.812113107595957,0
-2.344362426517988,-1.5632423987767088,3.1488736538618642,-4.987968023179361,3
-4.273644954052065,-1.78338821355195,2.552847554099473,-2.7610750241192417,3
7.91200823032388,6.864635978109471,5.999752737716601,8.06461422978644,0
-3.9940386795321383,-0.2800374797124392,2.676919005612505,-6.162765889680127,3
8.506224644662487,7.690559501168551,6.67315253002349,10.058466398977764,0
9.256479569729311,7.361171003440605,7.593142551407176,9.122247203263475,0
6.406603349040125,3.3838932708438767,-2.0341003921520118,-8.68195297972893,1
9.776700667217867,5.688918362283656,6.078814750478729,9.873593069636582,0
6.115392781293551,1.3847534866357445,-1.7169240213680854,-6.853290285388887,1
3.57828969248229,1.586428347005929,-1.0308939705515523,-6.644064004390411,1
-2.153532736803586,-7.130121859425859,-10.766439648026424,-4.826776125863397,4
4.36545932181926,1.4628570616512797,-1.993776407122393,-8.493988486715107,1
4.648617865380413,2.964570082635,-2.437296737145859,-10.548563658016528,1
-2.5910243944626803,-0.9074380859652634,1.6998896661305865,-5.3039272131599695,3
9.53120819916193,8.76315896334619,5.852702335561804,8.831214320837718,0
-3.3142331005387997,-0.9897388251196377,2.8127621185376195,-3.8834893262160106,3
6.045479292010388,1.4521912135633934,-1.904872254272811,-7.269509959353149,1
-3.733004033642369,-6.386516648464024,-8.537231767098795,-4.544818301332471,4
-1.5731285318418735,-5.9835181708465335,-10.185847171743356,-3.852563924573626,4
7.078625901822867,6.734079332089643,6.82836844943265,7.421502923752092,0
-3.326374484628977,-6.958643641195915,-8.924223361561587,-4.998657953517521,4
-3.0469609866383363,-8.831673054500193,-10.15737059455974,-2.3786365598904524,4
-3.7542061018982658,-6.755177201926083,-10.661720934622087,-5.017900927092496,4
4.985166802901063,1.1862009126007076,0.2895252217016224,-8.721557103304246,1
4.023071691551891,1.926406695585888,-0.40778389962657147,-7.386499318317969,1
-1.75929476344984,-8.048045342253056,-10.151090843694941,-3.489117393602329,4
8.530464077728912,-9.567772450061746,7.252141948478254,4.1815298637555065,2
-4.074236270822177,-5.186765535302698,-11.606521470077897,-6.15260487718369,4
4.716397413172462,0.9567412942660064,0.11877948739056854,-10.320219803525912,1
6.839975452645925,-9.044982380034357,4.741117358568859,2.7973481604932102,2
6.402848485064412,-0.06527094660735688,-1.504580052654226,-8.86358828729503,1
10.601880460185916,-10.677792353539795,5.435011720964804,4.345727479046317,2
4.25375161859838,0.7235604448041751,-1.7297411199263584,-8.09041245508069,1
-2.842784196023473,-2.0737460326029042,3.297896321906826,-6.272332045596346,3
